Jaar,Weeknr,Deze_week,Artiest,Titel,Vorige_week,Aantal_weken,Status,Id,Artist_Song,Song_ID
2023	42	33	Kane	WHAT ARE YOU WAITING FOR?	33	3		20234036
2023	42	34	Peggy Gou	IT GOES LIKE NANANA	26	17		20232619
2023	42	35	Tino Martin & Mart Hoogkamer	HARTSLAG VAN DE STAD	36	2		20234136
2023	42	36	Nick Schilder	SHATTERPROOF	34	11		20233240
2023	42	37	Niklas Dee & Old Jim feat. Enny-Mae	NOT FAIR	28	9		20233440
2023	42	38	Purple Disco Machine, Duke Dumont & Nothing But Thieves	SOMETHING ON MY MIND	0	1	NIEUW	20234238
2023	42	39	Post Malone	ENOUGH IS ENOUGH	0	1	NIEUW	20234239
2023	42	40	Ti�sto	DRIFTING	37	17		20232639
2023	41	1	Tate McRae	GREEDY	1	4		20233817
2023	41	2	Cass�, Raye & D-Block Europe	PRADA	2	8		20233438
2023	41	3	Kenya Grace	STRANGERS	4	5		20233737
2023	41	4	Anne-Marie feat. Shania Twain	UNHEALTHY	3	13		20232932
2023	41	5	Suzan & Freek & Claude	VAS-Y (GA MAAR)	5	5		20233715
